"year","subject","unit_name","cluster","item_id","item_id_short","int_pval","int_pval_se","int_slope","int_diff","int_step1","int_step2","item_format","is_mc","is_poly","process","process_short","subscale","text_format"
2012,"M","“MATH - P2012 Bike Rental Q4”","PM5","PM998Q04T","M998Q04",40.44,0.23,NA,0.29426,NA,NA,"Complex Multiple Choice",1,0,"Employ","Employ","Change and Relationships",NA
2012,"R","“READ - P2000 South Pole Q1”","PR3","PR220Q01","R220Q01",38.53,0.24,NA,1.40904,NA,NA,"Constructed Response Expert",0,0,"Access and retrieve","Access and retrieve",NA,"Mixed"
2012,"R","“READ - P2000 South Pole Q2B”","PR3","PR220Q02B","R220Q02",60.99,0.24,NA,0.07003,NA,NA,"Simple Multiple Choice",1,0,"Integrate and interpret","Integrate and interpret",NA,"Mixed"
2012,"R","“READ - P2000 South Pole Q4”","PR3","PR220Q04","R220Q04",57.67,0.24,NA,0.2795,NA,NA,"Simple Multiple Choice",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2012,"R","“READ - P2009 Sleep Q3”","PR1","PR404Q03","R404Q03",74,0.22,NA,-0.87766,NA,NA,"Simple Multiple Choice",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2012,"R","“READ - P2009 Sleep Q6”","PR1","PR404Q06","R404Q06",50.08,0.23,NA,0.58923,NA,NA,"Simple Multiple Choice",1,0,"Integrate and interpret","Integrate and interpret",NA,"Non-continuous"
2012,"R","“READ - P2009 Sleep Q7”","PR1","PR404Q07T","R404Q07",36.46,0.22,NA,1.40667,NA,NA,"Complex Multiple Choice",1,0,"Integrate and interpret","Integrate and interpret",NA,"Non-continuous"
2012,"R","“READ - P2009 Sleep Q10A”","PR1","PR404Q10A","R404Q10A",46.58,0.24,NA,0.85188,NA,NA,"Constructed Response Expert",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Non-continuous"
2012,"R","“READ - P2009 Sleep Q10B”","PR1","PR404Q10B","R404Q10B",37.39,0.23,NA,1.21553,NA,NA,"Constructed Response Expert",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Non-continuous"
2012,"R","“READ - P2009 Kokeshi Dolls Q1”","PR1","PR406Q01","R406Q01",65.61,0.24,NA,-0.42613,NA,NA,"Constructed Response Expert",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2012,"R","“READ - P2009 Kokeshi Dolls Q2”","PR1","PR406Q02","R406Q02",34.72,0.22,NA,1.11002,NA,NA,"Constructed Response Expert",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2012,"R","“READ - P2009 Kokeshi Dolls Q5”","PR1","PR406Q05","R406Q05",74.11,0.21,NA,-0.74389,NA,NA,"Constructed Response Expert",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2012,"R","“READ - P2009 World Languages Q1”","PR2","PR412Q01","R412Q01",85.36,0.16,NA,-1.64252,NA,NA,"Simple Multiple Choice",1,0,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2012,"R","“READ - P2009 World Languages Q5”","PR2","PR412Q05","R412Q05",58.34,0.23,NA,0.09273,NA,NA,"Simple Multiple Choice",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2012,"R","“READ - P2009 World Languages Q6”","PR2","PR412Q06T","R412Q06",38.98,0.22,NA,0.89309,NA,NA,"Complex Multiple Choice",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2012,"R","“READ - P2009 World Languages Q8”","PR2","PR412Q08","R412Q08",36.84,0.23,NA,1.22161,NA,NA,"Constructed Response Expert",0,0,"Integrate and interpret","Integrate and interpret",NA,"Mixed"
2012,"R","“READ - P2009 Childrens Futures Q2”","PR2","PR420Q02","R420Q02",84.57,0.17,NA,-1.41503,NA,NA,"Constructed Response Manual",0,0,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2012,"R","“READ - P2009 Childrens Futures Q6”","PR2","PR420Q06","R420Q06",45.28,0.22,NA,0.71132,NA,NA,"Constructed Response Expert",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Non-continuous"
2012,"R","“READ - P2009 Childrens Futures Q9”","PR2","PR420Q09","R420Q09",76.53,0.19,NA,-1.07532,NA,NA,"Constructed Response Manual",0,0,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2012,"R","“READ - P2009 Childrens Futures Q10”","PR2","PR420Q10","R420Q10",73.48,0.21,NA,-0.36037,2.01069,-2.01069,"Constructed Response Expert",0,1,"Integrate and interpret","Integrate and interpret",NA,"Non-continuous"
2012,"R","“READ - P2009 Fair Trade Q2”","PR1","PR424Q02T","R424Q02",44.17,0.24,NA,0.85301,NA,NA,"Complex Multiple Choice",1,0,"Integrate and interpret","Integrate and interpret",NA,"Non-continuous"
2012,"R","“READ - P2009 Fair Trade Q3”","PR1","PR424Q03","R424Q03",65.46,0.22,NA,-0.30577,NA,NA,"Simple Multiple Choice",1,0,"Reflect and evaluate","Reflect and evaluate",NA,"Non-continuous"
2012,"R","“READ - P2009 Fair Trade Q7”","PR1","PR424Q07","R424Q07",76.25,0.2,NA,-1.03249,NA,NA,"Simple Multiple Choice",1,0,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2012,"R","“READ - P2009 About a book Q1”","PR3","PR432Q01","R432Q01",85.88,0.16,NA,-1.5092,NA,NA,"Constructed Response Manual",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2012,"R","“READ - P2009 About a book Q5”","PR3","PR432Q05","R432Q05",75.72,0.21,NA,-0.5225,NA,NA,"Constructed Response Expert",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Multiple"
2012,"R","“READ - P2009 About a book Q6”","PR3","PR432Q06T","R432Q06",14.99,0.16,NA,2.88148,NA,NA,"Complex Multiple Choice",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2012,"R","“READ - P2009 Narcissus Q1”","PR2","PR437Q01","R437Q01",52.14,0.23,NA,0.35405,NA,NA,"Simple Multiple Choice",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2012,"R","“READ - P2009 Narcissus Q6”","PR2","PR437Q06","R437Q06",53.72,0.22,NA,0.29842,NA,NA,"Simple Multiple Choice",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2012,"R","“READ - P2009 Narcissus Q7”","PR2","PR437Q07","R437Q07",14.84,0.16,NA,2.38872,NA,NA,"Constructed Response Expert",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2012,"R","“READ - P2009 Job Vacancy Q3”","PR3","PR446Q03","R446Q03",92.93,0.13,NA,-2.32901,NA,NA,"Constructed Response Manual",0,0,"Access and retrieve","Access and retrieve",NA,"Non-continuous"
2012,"R","“READ - P2009 Job Vacancy Q6”","PR3","PR446Q06","R446Q06",77.56,0.2,NA,-0.82754,NA,NA,"Constructed Response Expert",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Non-continuous"
2012,"R","“READ - P2009 Find Summer Job Q1”","PR2","PR453Q01","R453Q01",82.07,0.18,NA,-1.14369,NA,NA,"Simple Multiple Choice",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2012,"R","“READ - P2009 Find Summer Job Q4”","PR2","PR453Q04","R453Q04",62.36,0.22,NA,-0.06473,NA,NA,"Constructed Response Expert",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2012,"R","“READ - P2009 Find Summer Job Q5”","PR2","PR453Q05T","R453Q05",63.34,0.23,NA,0.02273,NA,NA,"Complex Multiple Choice",1,0,"Access and retrieve","Access and retrieve",NA,"Continuous"
2012,"R","“READ - P2009 Find Summer Job Q6”","PR2","PR453Q06","R453Q06",72.03,0.21,NA,-0.37494,NA,NA,"Constructed Response Expert",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2012,"R","“READ - P2009 Chocolate and Health Q2”","PR1,PRUH","PR455Q02","R455Q02",38.52,0.23,NA,1.2438,NA,NA,"Constructed Response Expert",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2012,"R","“READ - P2009 Chocolate and Health Q3”","PR1,PRUH","PR455Q03","R455Q03",76.07,0.21,NA,-1.1754,NA,NA,"Constructed Response Manual",0,0,"Access and retrieve","Access and retrieve",NA,"Continuous"
2012,"R","“READ - P2009 Chocolate and Health Q4”","PR1,PRUH","PR455Q04","R455Q04",63.26,0.23,NA,-0.2194,NA,NA,"Simple Multiple Choice",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2012,"R","“READ - P2009 Chocolate and Health Q5”","PR1,PRUH","PR455Q05T","R455Q05",26.08,0.22,NA,1.98631,NA,NA,"Complex Multiple Choice",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2012,"R","“READ - P2009 Biscuits Q1”","PR3,PRUH","PR456Q01","R456Q01",96.22,0.09,NA,-3.33252,NA,NA,"Simple Multiple Choice",1,0,"Access and retrieve","Access and retrieve",NA,"Continuous"
2012,"R","“READ - P2009 Biscuits Q2”","PR3,PRUH","PR456Q02","R456Q02",83.5,0.17,NA,-1.33872,NA,NA,"Constructed Response Expert",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2012,"R","“READ - P2009 Biscuits Q6”","PR3,PRUH","PR456Q06","R456Q06",83.79,0.18,NA,-1.4787,NA,NA,"Constructed Response Expert",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2012,"R","“READ - P2009 Work Right Q2”","PR3","PR466Q02","R466Q02",44.35,0.24,NA,0.80882,NA,NA,"Constructed Response Expert",0,0,"Access and retrieve","Access and retrieve",NA,"Continuous"
2012,"R","“READ - P2009 Work Right Q3”","PR3","PR466Q03T","R466Q03",16.98,0.18,NA,2.63235,NA,NA,"Complex Multiple Choice",1,0,"Integrate and interpret","Integrate and interpret",NA,"Mixed"
2012,"R","“READ - P2009 Work Right Q6”","PR3","PR466Q06","R466Q06",81.43,0.19,NA,-1.12481,NA,NA,"Constructed Response Manual",0,0,"Access and retrieve","Access and retrieve",NA,"Continuous"
2015,"M","A View Room","M1","CM033Q01S","M033Q01",74.66,0.22,1,-0.956,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Interpreting, Applying and Evaluating","Interpret","Space and Shape",NA
2015,"M","Running Time","M1","CM474Q01S","M474Q01",62.2,0.24,1,-0.67,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Employing Mathematical Concepts,","Employ","Quantity",NA
2015,"M","Population Pyramids","M1","DM155Q02C","M155Q02",54.57,0.22,1,-0.357,-0.424,0.424,"Open Response - Human Coded",0,1,"Interpreting, Applying and Evaluating","Interpret","Change and Relationships",NA
2015,"M","Population Pyramids","M1","CM155Q01S","M155Q01",62.23,0.25,1,-0.672,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Employing Mathematical Concepts,","Employ","Change and Relationships",NA
2015,"M","Population Pyramids","M1","DM155Q03C","M155Q03",17.44,0.18,1.087,0.735,-0.201,0.201,"Open Response - Human Coded",0,1,"Employing Mathematical Concepts,","Employ","Change and Relationships",NA
2015,"M","Population Pyramids","M1","CM155Q04S","M155Q04",48.01,0.25,1,-0.276,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Interpreting, Applying and Evaluating","Interpret","Change and Relationships",NA
2015,"M","Diving","M1","CM411Q01S","M411Q01",41.46,0.25,1.426,-0.075,NA,NA,"Open Response - Computer Scored",0,0,"Employing Mathematical Concepts,","Employ","Quantity",NA
2015,"M","Diving","M1","CM411Q02S","M411Q02",40.97,0.25,0.686,0.055,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Interpreting, Applying and Evaluating","Interpret","Uncertainty and data",NA
2015,"M","Labels","M1","CM803Q01S","M803Q01",20.86,0.21,1.695,0.514,NA,NA,"Open Response - Computer Scored",0,0,"Formulating Situations Mathematically","Formulate","Uncertainty and data",NA
2015,"M","Braille","M1","CM442Q02S","M442Q02",24.37,0.22,1.483,0.438,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Interpreting, Applying and Evaluating","Interpret","Quantity",NA
2015,"M","Third Side","M1","DM462Q01C","M462Q01",9.68,0.14,0.883,1.142,-0.374,0.374,"Open Response - Human Coded",0,1,"Employing Mathematical Concepts,","Employ","Space and Shape",NA
2015,"M","Bricks","M1","CM034Q01S","M034Q01",33.77,0.25,1,0.251,NA,NA,"Open Response - Computer Scored",0,0,"Formulating Situations Mathematically","Formulate","Space and Shape",NA
2015,"M","Map","M2","CM305Q01S","M305Q01",40.34,0.25,0.621,0.149,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Employing Mathematical Concepts,","Employ","Space and Shape",NA
2015,"M","Cash Withdrawal","M2","CM496Q01S","M496Q01",41.85,0.25,1,-0.023,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Formulating Situations Mathematically","Formulate","Quantity",NA
2015,"M","Cash Withdrawal","M2","CM496Q02S","M496Q02",60.48,0.25,1,-0.61,NA,NA,"Open Response - Computer Scored",0,0,"Employing Mathematical Concepts,","Employ","Quantity",NA
2015,"M","Tossing Coins","M2","CM423Q01S","M423Q01",75.91,0.22,0.586,-1.548,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Interpreting, Applying and Evaluating","Interpret","Uncertainty and data",NA
2015,"M","Running Tracks","M2","DM406Q01C","M406Q01",20.64,0.21,1.78,0.512,NA,NA,"Open Response - Human Coded",0,0,"Employing Mathematical Concepts,","Employ","Space and Shape",NA
2015,"M","Running Tracks","M2","DM406Q02C","M406Q02",10.94,0.16,2.303,0.783,NA,NA,"Open Response - Human Coded",0,0,"Formulating Situations Mathematically","Formulate","Space and Shape",NA
2015,"M","Number Check","M2","CM603Q01S","M603Q01",33.78,0.24,0.765,0.326,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Employing Mathematical Concepts,","Employ","Quantity",NA
2015,"M","Stop The Car","M2","CM571Q01S","M571Q01",39.84,0.26,1,0.031,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Interpreting, Applying and Evaluating","Interpret","Change and Relationships",NA
2015,"M","Chair Lift","M2","CM564Q01S","M564Q01",46.1,0.26,0.631,-0.042,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Formulating Situations Mathematically","Formulate","Quantity",NA
2015,"M","Chair Lift","M2","CM564Q02S","M564Q02",44.38,0.26,1,-0.094,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Formulating Situations Mathematically","Formulate","Uncertainty and data",NA
2015,"M","Tile Arrangement","M3","CM447Q01S","M447Q01",58.66,0.24,1,-0.545,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Employing Mathematical Concepts,","Employ","Space and Shape",NA
2015,"M","Pipelines","M3","CM273Q01S","M273Q01",41.32,0.25,0.737,0.061,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Employing Mathematical Concepts,","Employ","Space and Shape",NA
2015,"M","Lotteries","M3","CM408Q01S","M408Q01",32.15,0.23,1.056,0.305,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Interpreting, Applying and Evaluating","Interpret","Uncertainty and data",NA
2015,"M","Transport","M3","CM420Q01S","M420Q01",43.22,0.25,0.84,-0.044,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Interpreting, Applying and Evaluating","Interpret","Uncertainty and data",NA
2015,"M","Thermometer Cricket","M3","CM446Q01S","M446Q01",59.88,0.25,1.402,-0.561,NA,NA,"Open Response - Computer Scored",0,0,"Formulating Situations Mathematically","Formulate","Change and Relationships",NA
2015,"M","Thermometer Cricket","M3","DM446Q02C","M446Q02",7.09,0.13,1,1.705,NA,NA,"Open Response - Human Coded",0,0,"Formulating Situations Mathematically","Formulate","Change and Relationships",NA
2015,"M","Telephone Rates","M3","CM559Q01S","M559Q01",58.74,0.25,1,-0.616,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Interpreting, Applying and Evaluating","Interpret","Quantity",NA
2015,"M","Carbon Dioxide","M3","DM828Q02C","M828Q02",57.8,0.25,1.006,-0.534,NA,NA,"Open Response - Human Coded",0,0,"Employing Mathematical Concepts,","Employ","Uncertainty and data",NA
2015,"M","Carbon Dioxide","M3","CM828Q03S","M828Q03",27.75,0.23,1.07,0.446,NA,NA,"Open Response - Computer Scored",0,0,"Employing Mathematical Concepts,","Employ","Quantity",NA
2015,"M","Fence","M3","CM464Q01S","M464Q01",20.59,0.21,1.643,0.523,NA,NA,"Open Response - Computer Scored",0,0,"Formulating Situations Mathematically","Formulate","Space and Shape",NA
2015,"M","Computer Game","M3","CM800Q01S","M800Q01",88.52,0.16,1,-1.805,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Employing Mathematical Concepts,","Employ","Quantity",NA
2015,"M","Employment Data","M4","CM982Q01S","M982Q01",81.34,0.2,1,-1.475,NA,NA,"Open Response - Computer Scored",0,0,"Employing Mathematical Concepts,","Employ","Uncertainty and data",NA
2015,"M","Employment Data","M4","CM982Q02S","M982Q02",29.39,0.23,0.83,0.511,NA,NA,"Open Response - Computer Scored",0,0,"Employing Mathematical Concepts,","Employ","Uncertainty and data",NA
2015,"M","Employment Data","M4","CM982Q03S","M982Q03",61.83,0.25,1,-0.629,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Interpreting, Applying and Evaluating","Interpret","Uncertainty and data",NA
2015,"M","Employment Data","M4","CM982Q04S","M982Q04",43.61,0.25,1.087,-0.055,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Formulating Situations Mathematically","Formulate","Uncertainty and data",NA
2015,"M","Spacers","M4","CM992Q01S","M992Q01",70.4,0.23,1,-0.936,NA,NA,"Open Response - Computer Scored",0,0,"Formulating Situations Mathematically","Formulate","Space and Shape",NA
2015,"M","Spacers","M4","CM992Q02S","M992Q02",14.53,0.18,1.321,0.883,NA,NA,"Open Response - Computer Scored",0,0,"Formulating Situations Mathematically","Formulate","Space and Shape",NA
2015,"M","Spacers","M4","DM992Q03C","M992Q03",6.85,0.14,2.097,1.018,NA,NA,"Open Response - Human Coded",0,0,"Formulating Situations Mathematically","Formulate","Change and Relationships",NA
2015,"M","Carbon Tax","M4, U4","CM915Q01S","M915Q01",38.5,0.25,0.83,0.152,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Employing Mathematical Concepts,","Employ","Uncertainty and data",NA
2015,"M","Carbon Tax","M4, U4","CM915Q02S","M915Q02",63.4,0.25,1.232,-0.737,NA,NA,"Open Response - Computer Scored",0,0,"Employing Mathematical Concepts,","Employ","Change and Relationships",NA
2015,"M","Crazy Ants","M4","CM906Q01S","M906Q01",57.25,0.25,1,-0.499,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Employing Mathematical Concepts,","Employ","Quantity",NA
2015,"M","Crazy Ants","M4","DM906Q02C","M906Q02",39.53,0.23,1.011,-0.009,-0.541,0.541,"Open Response - Human Coded",0,1,"Employing Mathematical Concepts,","Employ","Quantity",NA
2015,"M","Wheelchair Basketball","M4","DM00KQ02C","M00KQ02",12.45,0.18,1,1.116,NA,NA,"Open Response - Human Coded",0,0,"Formulating Situations Mathematically","Formulate","Space and Shape",NA
2015,"M","Speeding Fines","M5, U4","CM909Q01S","M909Q01",81,0.21,1,-1.455,NA,NA,"Open Response - Computer Scored",0,0,"Interpreting, Applying and Evaluating","Interpret","Quantity",NA
2015,"M","Speeding Fines","M5, U4","CM909Q02S","M909Q02",52.93,0.25,1,-0.442,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Employing Mathematical Concepts,","Employ","Quantity",NA
2015,"M","Speeding Fines","M5, U4","CM909Q03S","M909Q03",27.4,0.23,1.821,0.258,NA,NA,"Open Response - Computer Scored",0,0,"Interpreting, Applying and Evaluating","Interpret","Change and Relationships",NA
2015,"M","Roof Truss Design","M5, U4","CM949Q01S","M949Q01",62.51,0.25,1.282,-0.642,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Employing Mathematical Concepts,","Employ","Space and Shape",NA
2015,"M","Roof Truss Design","M5, U4","CM949Q02S","M949Q02",31.91,0.23,1.229,0.165,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Employing Mathematical Concepts,","Employ","Space and Shape",NA
2015,"M","Roof Truss Design","M5, U4","DM949Q03C","M949Q03",28.09,0.23,0.631,0.313,-2.368,2.368,"Open Response - Human Coded",0,1,"Formulating Situations Mathematically","Formulate","Space and Shape",NA
2015,"M","Advertising Column","M5","CM00GQ01S","M00GQ01",6.19,0.13,1,1.622,NA,NA,"Open Response - Computer Scored",0,0,"Formulating Situations Mathematically","Formulate","Space and Shape",NA
2015,"M","Migration","M5","DM955Q01C","M955Q01",65.19,0.23,0.857,-0.85,NA,NA,"Open Response - Human Coded",0,0,"Interpreting, Applying and Evaluating","Interpret","Uncertainty and data",NA
2015,"M","Migration","M5","DM955Q02C","M955Q02",29.96,0.24,1.274,0.308,NA,NA,"Open Response - Human Coded",0,0,"Interpreting, Applying and Evaluating","Interpret","Uncertainty and data",NA
2015,"M","Migration","M5","CM955Q03S","M955Q03",9.31,0.14,1,0.99,-0.773,0.773,"Open Response - Computer Scored",0,1,"Employing Mathematical Concepts,","Employ","Uncertainty and data",NA
2015,"M","Bike Rental","M5","DM998Q02C","M998Q02",65.3,0.24,0.996,-0.734,NA,NA,"Open Response - Human Coded",0,0,"Interpreting, Applying and Evaluating","Interpret","Change and Relationships",NA
2015,"M","Bike Rental","M5","CM998Q04S","M998Q04",37.26,0.28,0.22,1.132,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Employing Mathematical Concepts,","Employ","Change and Relationships",NA
2015,"M","Tennis balls","M6A","CM905Q01S","M905Q01",74.44,0.25,1,-0.937,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Interpreting, Applying and Evaluating","Interpret","Quantity",NA
2015,"M","Tennis balls","M6A","DM905Q02C","M905Q02",39.16,0.29,1.87,0.122,NA,NA,"Open Response - Human Coded",0,0,"Interpreting, Applying and Evaluating","Interpret","Quantity",NA
2015,"M","Fan Merchandise","M6A","CM919Q01S","M919Q01",80.97,0.22,1,-1.246,NA,NA,"Open Response - Computer Scored",0,0,"Employing Mathematical Concepts,","Employ","Quantity",NA
2015,"M","Fan Merchandise","M6A","CM919Q02S","M919Q02",43.07,0.29,0.83,0.1,NA,NA,"Open Response - Computer Scored",0,0,"Formulating Situations Mathematically","Formulate","Quantity",NA
2015,"M","Medicine doses","M6A","CM954Q01S","M954Q01",66.99,0.28,1.505,-0.611,NA,NA,"Open Response - Computer Scored",0,0,"Employing Mathematical Concepts,","Employ","Change and Relationships",NA
2015,"M","Medicine doses","M6A","DM954Q02C","M954Q02",33.15,0.27,1.286,0.361,NA,NA,"Open Response - Human Coded",0,0,"Employing Mathematical Concepts,","Employ","Change and Relationships",NA
2015,"M","Medicine doses","M6A","CM954Q04S","M954Q04",25.38,0.25,1.591,0.5,NA,NA,"Open Response - Computer Scored",0,0,"Employing Mathematical Concepts,","Employ","Change and Relationships",NA
2015,"M","Arches","M6A","CM943Q01S","M943Q01",52.95,0.29,0.737,-0.202,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Formulating Situations Mathematically","Formulate","Change and Relationships",NA
2015,"M","Arches","M6A","CM943Q02S","M943Q02",5.26,0.14,1.804,1.331,NA,NA,"Open Response - Computer Scored",0,0,"Formulating Situations Mathematically","Formulate","Space and Shape",NA
2015,"M","Flu test","M6A","DM953Q02C","M953Q02",42.17,0.3,1,0.084,NA,NA,"Open Response - Human Coded",0,0,"Interpreting, Applying and Evaluating","Interpret","Uncertainty and data",NA
2015,"M","Flu test","M6A","CM953Q03S","M953Q03",53.34,0.31,1.662,-0.189,NA,NA,"Open Response - Computer Scored",0,0,"Formulating Situations Mathematically","Formulate","Uncertainty and data",NA
2015,"M","Flu test","M6A","DM953Q04C","M953Q04",19.87,0.25,1,0.73,-0.427,0.427,"Open Response - Human Coded",0,1,"Formulating Situations Mathematically","Formulate","Uncertainty and data",NA
2015,"M","Part Time Work","M6B","CM948Q01S","M948Q01",77.19,0.44,1.141,-1.702,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Interpreting, Applying and Evaluating","Interpret","Quantity",NA
2015,"M","Part Time Work","M6B","CM948Q02S","M948Q02",53.57,0.54,1,-1.015,NA,NA,"Open Response - Computer Scored",0,0,"Employing Mathematical Concepts,","Employ","Quantity",NA
2015,"M","Part Time Work","M6B","CM948Q03S","M948Q03",6.05,0.26,1,0.978,NA,NA,"Open Response - Computer Scored",0,0,"Employing Mathematical Concepts,","Employ","Quantity",NA
2015,"M","Seats in a Theatre","M6B","CM936Q01S","M936Q01",33.25,0.54,1.934,-0.462,NA,NA,"Open Response - Computer Scored",0,0,"Employing Mathematical Concepts,","Employ","Change and Relationships",NA
2015,"M","Seats in a Theatre","M6B","DM936Q02C","M936Q02",26.13,0.47,1.855,-0.399,NA,NA,"Open Response - Human Coded",0,0,"Formulating Situations Mathematically","Formulate","Change and Relationships",NA
2015,"M","Chocolate","M6B","DM961Q02C","M961Q02",3.98,0.21,1,1.287,NA,NA,"Open Response - Human Coded",0,0,"Employing Mathematical Concepts,","Employ","Change and Relationships",NA
2015,"M","Chocolate","M6B","CM961Q03S","M961Q03",35.84,0.53,1,-0.471,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Employing Mathematical Concepts,","Employ","Change and Relationships",NA
2015,"M","Chocolate","M6B","DM961Q05C","M961Q05",34.61,0.47,0.705,-0.41,-0.19,0.19,"Open Response - Human Coded",0,1,"Interpreting, Applying and Evaluating","Interpret","Uncertainty and data",NA
2015,"M","Racing","M6B","CM939Q01S","M939Q01",47.78,0.54,0.499,-0.56,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Interpreting, Applying and Evaluating","Interpret","Uncertainty and data",NA
2015,"M","Racing","M6B","CM939Q02S","M939Q02",34.61,0.52,1,-0.312,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Interpreting, Applying and Evaluating","Interpret","Uncertainty and data",NA
2015,"M","Wooden Train Set","M6B","CM967Q01S","M967Q01",22.8,0.47,1.593,-0.163,NA,NA,"Open Response - Computer Scored",0,0,"Employing Mathematical Concepts,","Employ","Space and Shape",NA
2015,"M","Wooden Train Set","M6B","CM967Q03S","M967Q03",6.22,0.27,1,0.96,NA,NA,"Complex Multiple Choice - Computer Scored",1,0,"Formulating Situations Mathematically","Formulate","Space and Shape",NA
2015,"R","Drugged Spiders","R02","CR055Q01S","R055Q01",76.02,0.22,1,-0.629,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Drugged Spiders","R02","DR055Q02C","R055Q02",44.05,0.25,1.011,0.462,NA,NA,"Open Response - Human Coded",0,0,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2015,"R","Drugged Spiders","R02","DR055Q03C","R055Q03",50.99,0.23,1.237,0.453,NA,NA,"Open Response - Human Coded",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Drugged Spiders","R02","DR055Q05C","R055Q05",65.23,0.25,1.417,-0.135,NA,NA,"Open Response - Human Coded",0,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Aesop","R01","CR067Q01S","R067Q01",84.79,0.18,1,-1.223,NA,NA,"Simple Multiple Choice - Computer Scored",1,0,"Integrate and interpret","Integrate and interpret",NA,"Continuous"
2015,"R","Aesop","R01","DR067Q04C","R067Q04",55.11,0.22,0.54,0.054,0.154,-0.154,"Open Response - Human Coded",0,1,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
2015,"R","Aesop","R01","DR067Q05C","R067Q05",66,0.23,0.592,-0.187,-0.964,0.964,"Open Response - Human Coded",0,1,"Reflect and evaluate","Reflect and evaluate",NA,"Continuous"
